INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX_TAK	RELEVANCE_INDEX_500	RELEVANCE_INDEX_FULL_TEXT
5204	21.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	63.0	32.0	0.0	5.0	7.0	0.0	1.0	23.0	36.40348597692371	37.47770971942129	85.73235906868267
5205	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	13.0	0.0	1.0	4.0	6.0	34.0	4.0	10.0	114.0	0.0	3.0	43.0	13.862943611198906	37.77377654140746	133.07185832901698
5206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	21.0	0.0	6.0	1.0	3.0	21.0	20.0	0.0	0.0	101.58779931791543
5207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	47.0	1.0	16.0	61.0	2.0	2.0	16.0	0.0	4.106767082220658	123.59611293057542
5208	0.0	2.0	0.0	2.0	5.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	5.0	0.0	0.0	1.0	13.0	25.0	5.0	49.0	116.0	0.0	2.0	135.0	23.240757098825704	21.213431558284878	163.1488639944426
5209	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	126.0	0.0	3.0	13.0	3.0	32.0	27.0	-3.8918202981106265	1.268511325463507	110.58478508549555
5210	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	83.0	0.0	66.0	8.0	6.0	44.0	120.0	21.383330595080277	8.958797346140274	165.92961150649563
5211	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	49.0	0.0	5.0	123.0	1.0	5.0	60.0	1.268511325463507	2.079441541679836	114.8619975743576
5212	5.0	0.0	0.0	0.0	23.0	0.0	8.0	22.0	3.0	0.0	0.0	0.0	14.0	0.0	4.0	16.0	60.0	46.0	2.0	2.0	219.0	14.0	58.0	417.0	71.45758069702822	57.66364046133204	223.94179689718385
5213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	9.0	39.0	42.0	11.0	2.0	65.0	0.0	0.0	196.4073234404266
5214	0.0	4.0	0.0	0.0	6.0	0.0	0.0	2.0	2.0	3.0	0.0	1.0	8.0	0.0	0.0	1.0	35.0	198.0	0.0	60.0	132.0	3.0	24.0	136.0	12.003736363748914	29.596864759521594	175.32361411817442
5215	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	43.0	3.0	10.0	39.0	0.0	0.0	12.0	8.047189562170502	2.079441541679836	89.26854835162128
5216	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	25.0	0.0	10.0	40.0	0.0	1.0	44.0	9.729550745276565	5.545177444479562	85.02125516985379
5217	0.0	2.0	0.0	0.0	6.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	6.0	4.0	22.0	4.0	12.0	44.0	0.0	0.0	38.0	19.045251632910578	15.915759369177058	113.05995275745042
5218	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	11.0	1.0	44.0	28.0	0.0	3.0	53.0	16.479184330021646	17.917594692280552	112.05595699275958
5219	0.0	5.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	1.0	9.0	41.0	1.0	23.0	82.0	0.0	1.0	29.0	12.306750213283618	8.199983131062961	110.69139126374505
5220	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	28.0	57.0	0.0	12.0	13.0	57.0	12.0	4.0	7.767247061812897	18.021826694558577	179.30239584917783
5221	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	121.0	2.0	12.0	88.0	1.0	6.0	157.0	9.010913347279288	6.660895201050611	135.57108370408028
5222	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	49.0	1.0	7.0	137.0	0.0	0.0	43.0	8.958797346140274	5.545177444479562	93.31536700587117
5223	0.0	4.0	0.0	0.0	12.0	0.0	2.0	15.0	0.0	4.0	0.0	1.0	7.0	0.0	1.0	8.0	22.0	60.0	0.0	12.0	253.0	26.0	173.0	316.0	34.454937460319485	32.02739838141098	222.77115852227118
5224	21.0	3.0	0.0	0.0	0.0	0.0	0.0	20.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	75.0	29.0	0.0	6.0	50.0	0.0	1.0	134.0	43.36044799996049	29.596864759521594	107.08101399150536
5225	0.0	0.0	0.0	15.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0	0.0	5.0	1.0	2.0	0.0	26.0	23.0	0.0	0.0	17.0	41.58883083359672	41.917166006183564	68.03474382952709
5226	6.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	39.0	19.0	0.0	16.0	95.0	0.0	0.0	17.0	30.97202695552336	29.75321276293863	96.50306318141354
5227	0.0	1.0	0.0	5.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	9.0	7.0	10.0	1.0	73.0	62.0	1.0	2.0	152.0	30.98315912064148	29.482636158389795	147.0848850540418
5228	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	105.0	0.0	106.0	1.0	7.0	37.0	35.0	23.978952727983707	20.79441541679836	156.2085346728889
5229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	80.0	0.0	5.0	5.0	12.0	16.0	7.0	0.0	0.0	119.10194491394911
5230	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	5.0	0.0	0.0	2.0	4.0	9.0	0.0	10.0	44.0	0.0	0.0	10.0	9.729550745276565	30.98315912064149	66.49095047918007
5231	0.0	45.0	0.0	6.0	11.0	0.0	0.0	4.0	4.0	24.0	0.0	4.0	8.0	0.0	0.0	2.0	15.0	312.0	7.0	77.0	193.0	1.0	12.0	65.0	32.27354150868544	42.230190928967254	198.5866093414724
5232	0.0	0.0	0.0	0.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	3.0	29.0	1.0	17.0	112.0	0.0	3.0	175.0	19.356005054539455	14.978661367769957	116.64524862078623
5233	8.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	36.0	19.0	0.0	10.0	0.0	0.0	14.0	10.0	49.437552990064944	33.42305863833964	93.16664568233193
5234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	69.0	0.0	14.0	8.0	0.0	1.0	12.0	0.0	-1.3862943611198906	78.22957058547328
5235	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	297.0	0.0	3.0	13.0	4.0	20.0	10.0	-4.795790545596741	-3.58351893845611	124.29947609279402
5236	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	10.0	78.0	5.0	43.0	147.0	0.0	1.0	81.0	4.828313737302301	9.651944526700222	151.82706950367495
5237	0.0	11.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	13.0	0.0	0.0	1.0	7.0	81.0	3.0	13.0	140.0	0.0	2.0	41.0	12.661989323504809	13.442146726007818	127.44717967640848
5238	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	3.0	21.0	1.0	3.0	41.0	0.0	0.0	41.0	17.00598690831078	10.39720770839918	76.2491780125135
5239	0.0	0.0	4.0	13.0	11.0	0.0	11.0	12.0	0.0	0.0	2.0	7.0	6.0	0.0	6.0	7.0	9.0	31.0	13.0	40.0	91.0	11.0	93.0	62.0	116.72486764113279	87.84558257772997	257.66223036742844
5240	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	37.0	13.0	0.0	19.0	130.0	1.0	2.0	23.0	27.725887222397812	21.43544659621929	126.17039193919874
5241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	14.0	1.0	3.0	22.0	0.0	0.0	22.0	0.0	2.079441541679836	68.11658776896572
5242	0.0	2.0	0.0	23.0	0.0	1.0	9.0	4.0	0.0	1.0	0.0	12.0	0.0	1.0	6.0	3.0	5.0	82.0	11.0	284.0	16.0	16.0	84.0	63.0	74.51929782945311	64.51671612084697	263.77873310718076
5243	4.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	8.0	0.0	0.0	1.0	1.0	0.0	1.0	4.0	121.0	0.0	2.0	2.0	26.0	8.0	3.0	32.40019820959077	27.386089148807017	117.78597626394439
5244	2.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	7.0	0.0	0.0	2.0	22.0	18.0	0.0	1.0	87.0	5.0	10.0	14.0	27.992109794991876	21.435446596219293	128.13861319700496
5245	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	10.0	0.0	8.0	2.0	9.0	7.0	1.0	1.9095425048844392	-0.11778303565638337	116.00722078052547
5246	0.0	5.0	0.0	0.0	12.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	8.0	0.0	1.0	1.0	1.0	32.0	1.0	6.0	81.0	16.0	7.0	24.0	23.693086638332396	18.610741872840496	152.3128953458032
5247	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	322.0	0.0	6.0	46.0	14.0	6.0	11.0	-2.1972245773362196	-1.3862943611198906	153.62968629254095
5248	11.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	67.0	53.0	0.0	13.0	50.0	0.0	8.0	201.0	31.354453908168555	23.767559677114832	128.78039467877494
5249	3.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	45.0	1.0	3.0	11.0	0.0	0.0	15.0	20.0491522350994	15.72037011494433	73.80076992034196
5250	2.0	9.0	0.0	0.0	12.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	37.0	0.0	5.0	47.0	9.0	1.0	2.0	19.20569948800069	15.702072344723106	102.33760614738706
5251	0.0	2.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0	1.0	4.0	91.0	0.0	3.0	220.0	0.0	0.0	34.0	13.25798768945536	14.4637979735398	65.68129939647766
5252	8.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	27.0	19.0	3.0	3.0	124.0	1.0	4.0	15.0	32.95836866004329	24.437635508497678	143.81271822709056
5253	0.0	3.0	0.0	3.0	10.0	0.0	0.0	15.0	0.0	2.0	1.0	3.0	9.0	0.0	1.0	8.0	0.0	55.0	14.0	43.0	152.0	16.0	37.0	146.0	36.94277486414988	58.42491870511209	240.6369290045116
5254	0.0	4.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	5.0	69.0	0.0	5.0	56.0	0.0	0.0	10.0	8.294049640102028	6.761572768804056	59.54293160362698
5255	3.0	3.0	0.0	0.0	0.0	0.0	3.0	23.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	12.0	38.0	41.0	0.0	10.0	37.0	13.0	50.0	222.0	40.84356765189776	24.490465821170368	190.4624225281944
5256	0.0	0.0	0.0	0.0	7.0	0.0	0.0	11.0	0.0	1.0	0.0	1.0	5.0	0.0	0.0	7.0	6.0	309.0	35.0	234.0	243.0	4.0	55.0	635.0	22.82174095733918	24.901182499019015	284.37389459763915
5257	2.0	7.0	0.0	0.0	0.0	0.0	5.0	48.0	1.0	5.0	0.0	0.0	2.0	0.0	2.0	36.0	21.0	67.0	0.0	3.0	96.0	0.0	34.0	425.0	44.2039359861551	37.881726760386115	125.03358497318776
5258	0.0	6.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	41.0	0.0	8.0	86.0	0.0	1.0	28.0	8.532712950829374	6.813688769943069	67.52586989119965
5259	0.0	6.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	5.0	11.0	170.0	1.0	39.0	104.0	3.0	7.0	236.0	14.796527793306213	13.422467969854665	167.91361853567213
5260	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	45.0	2.0	12.0	75.0	2.0	10.0	41.0	3.0396515074888266	4.106767082220658	138.68220309813375
5261	0.0	6.0	0.0	0.0	15.0	0.0	0.0	12.0	1.0	5.0	0.0	0.0	5.0	0.0	1.0	6.0	29.0	85.0	0.0	8.0	99.0	0.0	4.0	118.0	22.795870100395963	28.967772764159637	110.09137251731585
5262	2.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	12.0	18.0	0.0	2.0	7.0	21.0	7.0	4.0	46.498619665554344	29.753212762938634	131.80640025749796
5263	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	1.0	9.0	21.0	25.0	2.0	20.0	16.094379124341003	4.734247228263234	164.7582051651483
5264	0.0	23.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	182.0	0.0	3.0	3.0	9.0	25.0	5.0	13.10299382985724	8.893130311622905	104.89837950295099
5265	2.0	0.0	0.0	0.0	9.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0	37.0	38.0	0.0	3.0	139.0	56.0	51.0	81.0	34.92358160059133	30.44522437723423	210.02695280807654
5266	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	16.0	0.0	15.0	8.0	3.0	41.0	10.0	20.79441541679836	14.451858789480825	117.06911499578928
5267	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	1.0	1.0	14.0	0.0	4.0	32.0	0.0	1.0	48.0	5.493061443340549	15.942385152878742	61.48286163122102
5268	0.0	14.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	61.0	0.0	29.0	50.0	0.0	3.0	18.0	5.570022484476678	2.3263016196113613	87.864915328383
5269	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	53.0	0.0	1.0	19.0	0.0	3.0	4.0	-5.278114659230517	-3.8918202981106265	46.82842114029137
5270	0.0	3.0	0.0	0.0	13.0	0.0	0.0	10.0	0.0	3.0	1.0	4.0	10.0	0.0	0.0	12.0	16.0	79.0	3.0	42.0	133.0	10.0	43.0	120.0	22.412174289828364	55.46469306739939	226.1053938790356
5271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	2.0	5.0	80.0	2.0	32.0	12.0	11.0	11.0	83.0	5.493061443340549	24.901182499019015	181.0851094894675
5272	0.0	0.0	0.0	2.0	1.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	15.0	0.0	50.0	52.0	2.0	11.0	81.0	31.780538303479457	3.4657359027997265	129.41091876368722
5273	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	49.0	0.0	3.0	25.0	2.0	2.0	6.0	13.758711608920876	8.213534164441317	102.15302036281297
5274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	44.0	1.0	6.0	43.0	0.0	2.0	83.0	0.0	0.0	88.16708288109955
5275	0.0	45.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	12.0	16.0	168.0	0.0	12.0	19.0	3.0	40.0	173.0	9.671396721020443	6.553758355449384	149.35737533861487
5276	0.0	11.0	3.0	3.0	8.0	0.0	0.0	34.0	0.0	4.0	1.0	6.0	5.0	0.0	0.0	13.0	12.0	33.0	3.0	49.0	103.0	0.0	9.0	114.0	72.31335253374834	55.722989173900125	162.34682767512535
5277	9.0	6.0	0.0	0.0	2.0	9.0	6.0	0.0	6.0	4.0	0.0	0.0	1.0	6.0	3.0	0.0	95.0	46.0	0.0	15.0	23.0	54.0	17.0	1.0	90.13789542560443	72.48710816078982	194.07546027180658
5278	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	59.0	0.0	5.0	23.0	13.0	39.0	7.0	-4.1588830833596715	2.2741856184723486	139.5492671726187
5279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	50.0	0.0	12.0	14.0	1.0	1.0	9.0	0.0	0.0	79.72781332078736
5280	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	6.0	55.0	18.0	41.0	124.0	9.0	23.0	103.0	13.862943611198906	14.451858789480825	247.59183211665626
5281	0.0	4.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	3.0	0.0	1.0	3.0	1.0	2.0	9.0	3.0	37.0	0.0	27.0	11.0	3.0	13.0	71.0	9.605870962439482	54.38381865740882	127.83414075606885
5282	4.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	14.0	1.0	2.0	21.0	0.0	0.0	13.0	21.368979964271723	16.53130033116066	74.57505184328365
5283	0.0	6.0	0.0	2.0	6.0	0.0	0.0	5.0	0.0	4.0	0.0	1.0	3.0	0.0	0.0	4.0	3.0	47.0	0.0	10.0	62.0	0.0	0.0	79.0	25.782650679987313	18.691257348501207	72.72530112269389
5284	0.0	4.0	0.0	0.0	15.0	0.0	0.0	14.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	9.0	20.0	117.0	1.0	32.0	119.0	0.0	23.0	338.0	24.184318791841754	19.712908596033188	158.04560781125826
5285	4.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	19.0	117.0	0.0	8.0	36.0	0.0	4.0	18.0	9.04165807510868	9.010913347279288	91.25936284336511
5286	0.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	1.0	2.0	15.0	2.0	80.0	16.0	0.0	2.0	25.0	32.57356345436265	28.903717578961647	118.29341650269826
5287	0.0	2.0	0.0	0.0	16.0	0.0	0.0	6.0	1.0	1.0	0.0	0.0	12.0	0.0	6.0	9.0	27.0	19.0	2.0	10.0	165.0	20.0	80.0	251.0	21.698392888221427	49.341951187310606	236.8168651798632
5288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	4.0	3.0	0.0	0.0	6.0	0.0	10.986122886681098	39.34707540722568
5289	0.0	5.0	0.0	6.0	23.0	0.0	0.0	5.0	0.0	2.0	0.0	3.0	19.0	0.0	0.0	2.0	8.0	20.0	1.0	130.0	230.0	0.0	4.0	34.0	40.724649049977025	32.13744184497319	143.04706162832252
5290	7.0	3.0	0.0	0.0	17.0	0.0	0.0	23.0	2.0	1.0	0.0	1.0	13.0	0.0	0.0	9.0	29.0	50.0	1.0	2.0	102.0	43.0	0.0	160.0	48.36395463577913	41.239512444207186	178.72758439628836
5291	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	28.0	8.0	29.0	39.0	4.0	7.0	40.0	-2.772588722239781	-1.3862943611198906	183.1895507463068
5292	0.0	19.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	1.0	0.0	9.0	1.0	0.0	0.0	0.0	33.0	135.0	1.0	14.0	161.0	1.0	17.0	40.0	21.066765712167218	25.105292471620295	156.61998019955428
5293	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	5.0	0.0	0.0	2.0	27.0	12.0	1.0	17.0	118.0	7.0	12.0	60.0	10.39720770839918	24.05168731504203	186.11285467442556
5294	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	18.0	0.0	7.0	32.0	0.0	0.0	23.0	3.2958368660043296	1.268511325463507	70.25059019089981
5295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	104.0	3.0	4.0	26.0	0.0	6.0	19.0	0.0	-1.3862943611198906	99.29223644596742
5296	8.0	0.0	0.0	0.0	0.0	12.0	4.0	0.0	6.0	1.0	0.0	0.0	0.0	8.0	3.0	1.0	19.0	37.0	0.0	22.0	0.0	161.0	38.0	23.0	89.36561204693393	79.34597819015626	208.3149048930625
5297	4.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	23.0	102.0	0.0	9.0	63.0	0.0	32.0	31.0	22.47533182503401	17.79981165662417	118.62510180242244
5298	3.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	15.0	8.0	1.0	3.0	28.0	55.0	6.0	9.0	31.19162312519754	15.890269151739728	182.83860111308164
5299	0.0	12.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	18.0	85.0	1.0	6.0	63.0	0.0	2.0	37.0	2.917290847247428	1.6012411452299227	107.29194530582055
5300	0.0	3.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	17.0	0.0	0.0	0.0	0.0	3.0	151.0	0.0	441.0	7.0	0.0	2.0	24.0	29.416169526442225	26.70649300162543	102.20599110970461
5301	0.0	0.0	0.0	12.0	22.0	2.0	4.0	17.0	0.0	0.0	2.0	13.0	16.0	1.0	2.0	14.0	10.0	31.0	27.0	235.0	203.0	77.0	110.0	156.0	93.84544834144513	106.41126473652747	341.0922192698982
5302	8.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	32.0	4.0	0.0	5.0	89.0	0.0	1.0	18.0	39.88984046564274	29.753212762938638	93.81650953516014
5303	0.0	8.0	0.0	0.0	0.0	0.0	6.0	20.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	7.0	23.0	64.0	0.0	23.0	19.0	70.0	123.0	263.0	30.287264524497807	21.041275494729884	231.52712214754587
5304	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	47.0	0.0	6.0	26.0	2.0	28.0	11.0	13.897154547004783	9.599828525561207	139.0322823110865
5305	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	49.0	0.0	2.0	16.0	0.0	3.0	23.0	6.146031806820456	3.0396515074888266	58.06747924572562
5306	0.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	122.0	0.0	3.0	85.0	1.0	2.0	12.0	7.69484807238461	6.146031806820456	84.97854008370766
5307	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	53.0	0.0	16.0	9.0	14.0	28.0	5.0	-3.8918202981106265	0.0	144.75422960479406
5308	4.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	14.0	58.0	0.0	16.0	11.0	3.0	26.0	97.0	23.7189981105004	16.53130033116066	143.29118708850677
5309	0.0	14.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	70.0	6.0	33.0	26.0	0.0	0.0	11.0	18.176393954271052	9.704060527839236	111.22118860302291
5310	0.0	13.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	99.0	0.0	7.0	13.0	10.0	0.0	7.0	22.447772563167295	9.704060527839236	90.06594666286452
5311	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	66.0	0.0	15.0	70.0	3.0	2.0	6.0	11.34302642817483	8.19998313106296	100.05758510985905
5312	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	63.0	1.0	2.0	2.0	0.0	3.0	13.0	-4.969813299576001	-0.9287132518727126	81.99271772824054
